0,0,4160.384766,4215,4143.461426,4183.589844,4172.179688,4162.179688,4153.205078,4151.666504,4154.615234,4166.410156,4124.230957,4154.358887,4211.153809,4151.282227
0.00390625,0,4162.820313,4212.94873,4139.871582,4188.974121,4173.077148,4163.077148,4153.589844,4152.692383,4153.333496,4163.205078,4122.692383,4154.871582,4207.563965,4152.05127
0.0078125,0,4163.461426,4210.769043,4128.205078,4192.436035,4172.692383,4162.94873,4154.102539,4154.487305,4157.307617,4162.94873,4125.128418,4156.025879,4205.769043,4152.307617
0.01171875,0,4161.922852,4206.794922,4108.974121,4190.641113,4171.410156,4162.820313,4154.743652,4155.512695,4163.077148,4166.282227,4128.333496,4156.538574,4204.871582,4152.179688
0.015625,1,4159.615234,4201.794922,4087.692383,4185.128418,4171.025879,4164.102539,4156.025879,4155.384766,4167.05127,4171.282227,4129.871582,4156.282227,4204.358887,4152.436035
0.01953125,1,4158.333496,4197.94873,4070.897461,4180.897461,4172.563965,4166.794922,4158.333496,4155.128418,4167.179688,4175.512695,4129.615234,4156.666504,4205.128418,4153.077148
0.0234375,1,4158.717773,4198.333496,4061.923096,4181.282227,4175.769043,4168.589844,4160.769043,4155.512695,4164.487305,4176.025879,4128.589844,4157.94873,4206.922852,4153.461426
0.02734375,1,4160.256348,4202.820313,4058.461426,4185,4177.94873,4167.563965,4161.922852,4156.282227,4160.641113,4172.05127,4127.563965,4158.974121,4208.077148,4152.05127
0.03125,2,4160.897461,4208.717773,4055,4187.436035,4176.410156,4163.077148,4160.256348,4156.282227,4156.538574,4164.615234,4125.128418,4156.794922,4205.897461,4147.94873
0.03515625,2,4158.205078,4212.563965,4047.435791,4184.871582,4170.384766,4157.436035,4156.153809,4154.871582,4152.563965,4156.282227,4119.615234,4150.256348,4199.358887,4141.794922
0.0390625,2,4152.179688,4212.94873,4037.307617,4177.692383,4162.307617,4153.077148,4151.666504,4152.563965,4148.974121,4150,4111.922852,4141.282227,4190.897461,4135.128418
0.04296875,2,4145.897461,4211.025879,4030.897461,4170.384766,4156.282227,4151.794922,4149.230957,4151.153809,4146.794922,4148.205078,4105.384766,4134.102539,4184.743652,4130.256348
0.046875,3,4142.94873,4208.205078,4033.461426,4167.692383,4155.256348,4153.974121,4150,4151.538574,4146.794922,4150.641113,4103.974121,4132.94873,4182.94873,4128.846191
0.05078125,3,4144.230957,4204.102539,4044.102539,4170.897461,4158.077148,4157.692383,4152.820313,4152.563965,4147.820313,4154.102539,4107.307617,4137.307617,4183.974121,4130.256348
0.0546875,3,4146.794922,4195.897461,4056.281982,4176.153809,4159.871582,4160.384766,4154.358887,4151.666504,4147.179688,4153.974121,4110.641113,4142.307617,4184.358887,4131.410156
0.05859375,3,4147.05127,4182.179688,4063.076904,4177.179688,4156.410156,4159.871582,4152.05127,4146.282227,4143.077148,4147.94873,4108.717773,4142.692383,4180.512695,4130.384766
0.0625,4,4144.358887,4165.256348,4062.94873,4170.512695,4147.436035,4156.666504,4145.641113,4137.179688,4135.641113,4137.307617,4100,4136.922852,4171.794922,4126.794922
0.06640625,4,4140.512695,4151.153809,4060.128174,4158.589844,4137.820313,4152.563965,4138.077148,4128.205078,4127.307617,4126.153809,4088.589844,4127.820313,4160.256348,4122.563965
0.0703125,4,4137.820313,4146.025879,4060.512939,4148.717773,4133.717773,4149.871582,4132.563965,4122.94873,4121.025879,4119.102539,4081.025635,4120.769043,4150.128418,4119.615234
0.07421875,4,4137.05127,4151.410156,4066.794922,4147.05127,4137.179688,4149.871582,4130.769043,4122.563965,4118.461426,4118.333496,4081.281982,4119.358887,4144.743652,4119.230957
0.078125,5,4138.077148,4163.077148,4075.897461,4153.333496,4143.333496,4152.307617,4131.794922,4124.615234,4118.461426,4121.025879,4086.794922,4122.307617,4144.230957,4120.897461
0.08203125,5,4139.358887,4173.461426,4081.666748,4159.615234,4144.743652,4155.512695,4132.563965,4124.743652,4117.94873,4121.794922,4090.641113,4124.487305,4145.384766,4122.692383
0.0859375,5,4138.846191,4176.538574,4080.641113,4157.179688,4137.563965,4157.436035,4130.897461,4119.871582,4113.974121,4116.538574,4086.923096,4121.153809,4143.461426,4122.692383
0.08984375,5,4135.512695,4172.05127,4073.974365,4143.974121,4125.641113,4157.05127,4126.794922,4111.025879,4106.794922,4105.641113,4075.512939,4112.05127,4136.922852,4119.743652
0.09375,6,4130.256348,4164.871582,4066.666748,4126.666504,4117.436035,4154.743652,4122.307617,4102.307617,4099.615234,4094.102539,4062.820557,4101.410156,4128.333496,4114.487305
0.09765625,6,4124.615234,4161.538574,4063.205078,4115.128418,4118.974121,4152.563965,4120,4098.974121,4096.666504,4088.076904,4056.666748,4094.487061,4122.05127,4108.717773
0.1015625,6,4120.512695,4164.871582,4064.230713,4114.743652,4128.461426,4152.05127,4120.512695,4102.179688,4098.846191,4090.384521,4059.615479,4093.846191,4121.025879,4104.358887
0.10546875,6,4119.102539,4172.179688,4068.205078,4123.205078,4138.589844,4153.077148,4122.436035,4108.974121,4103.717773,4098.333496,4067.692383,4097.692383,4124.487305,4102.820313
0.109375,7,4119.871582,4177.692383,4073.461426,4134.358887,4142.307617,4154.487305,4123.589844,4114.102539,4107.307617,4106.025879,4074.358887,4102.94873,4129.487305,4104.358887
0.11328125,7,4122.179688,4178.077148,4078.974365,4141.922852,4137.563965,4154.743652,4122.563965,4114.615234,4107.563965,4108.974121,4076.153809,4107.05127,4133.461426,4108.461426
