4152.307617,4101.538574,4140,4169.487305,4143.205078,4152.94873,4130.769043,4136.538574,4138.333496,4130.384766,4109.358887,4109.743652,4143.846191,4127.94873,0
4149.230957,4100.641113,4139.871582,4163.205078,4146.922852,4153.974121,4126.153809,4133.205078,4136.538574,4129.102539,4109.102539,4107.436035,4143.333496,4126.153809,0
4145.384766,4099.102539,4134.743652,4155.641113,4151.153809,4155.256348,4123.205078,4129.358887,4133.717773,4124.615234,4105.897461,4104.615234,4142.179688,4119.871582,0
4143.333496,4097.179688,4128.589844,4152.05127,4153.717773,4156.025879,4122.820313,4127.05127,4133.205078,4121.153809,4103.333496,4103.461426,4141.410156,4112.94873,0
4144.358887,4095.897461,4124.487305,4153.846191,4152.692383,4155.897461,4123.974121,4126.666504,4134.871582,4121.153809,4103.333496,4104.615234,4141.025879,4108.974121,0
4146.794922,4095.512939,4123.205078,4157.820313,4147.563965,4155.128418,4124.743652,4126.794922,4136.025879,4123.589844,4103.974121,4106.666504,4140.128418,4108.077148,0
4147.692383,4096.153809,4123.589844,4160,4140.897461,4154.743652,4123.717773,4125.769043,4133.846191,4125.384766,4101.794922,4107.179688,4137.94873,4108.077148,0
4146.282227,4098.461426,4124.358887,4158.717773,4136.282227,4155.512695,4121.922852,4123.205078,4128.589844,4124.487305,4096.410156,4105.512695,4135,4107.05127,0
4143.974121,4102.563965,4125.769043,4156.922852,4136.282227,4156.922852,4121.538574,4120.256348,4122.94873,4121.410156,4091.153809,4102.94873,4132.94873,4105.641113,0
4143.205078,4107.307617,4128.589844,4158.205078,4140.897461,4157.692383,4123.589844,4119.102539,4120.641113,4118.589844,4091.153809,4103.077148,4134.358887,4106.025879,0
4145.256348,4109.743652,4132.94873,4163.846191,4147.692383,4157.436035,4127.94873,4121.025879,4123.461426,4118.846191,4098.846191,4107.94873,4140.384766,4109.743652,0
4149.615234,4107.820313,4138.205078,4171.025879,4153.717773,4156.922852,4133.589844,4126.025879,4130.512695,4123.205078,4112.307617,4117.179688,4149.358887,4116.025879,0
4154.615234,4101.922852,4143.077148,4174.615234,4156.922852,4157.436035,4138.589844,4132.179688,4138.589844,4131.410156,4126.666504,4127.820313,4158.205078,4122.563965,0
4158.205078,4095.128174,4145.897461,4171.666504,4157.563965,4159.230957,4141.666504,4136.922852,4145.128418,4140.897461,4137.436035,4135.897461,4164.615234,4126.666504,0
4159.230957,4090.384521,4145.769043,4163.846191,4157.05127,4161.282227,4142.307617,4139.102539,4149.358887,4148.461426,4143.461426,4139.230957,4168.205078,4127.436035,0
4157.94873,4088.718018,4143.461426,4155.512695,4156.538574,4162.179688,4141.153809,4139.230957,4151.794922,4152.307617,4147.307617,4138.333496,4170.769043,4125.769043,0
4155.641113,4088.718018,4141.025879,4150.512695,4156.153809,4161.025879,4139.358887,4138.974121,4153.333496,4153.333496,4152.692383,4136.666504,4174.615234,4124.230957,0
4153.717773,4089.358887,4140.384766,4149.230957,4155.641113,4158.589844,4137.692383,4139.358887,4154.230957,4153.333496,4161.153809,4137.692383,4180.128418,4124.487305,0
